paper_id,ai_decision,ai_rank,ai_confidence
ad0c0a611947,include,1505,0.6551
4b3e325919c7,include,1506,0.6551
ade485de357d,include,1507,0.6551
d93774a0f763,include,1508,0.6551
7cbecd422cca,include,1509,0.6551
c096076c7cb6,include,1510,0.6551
3050f2c5e982,include,1511,0.6551
eb6bcbad0d1c,include,1512,0.6551
4467ddd86f9f,include,1513,0.6551
6ada0d7962c7,include,1514,0.6551
88b9d343f920,include,1515,0.6551
a53a37d854a5,include,1516,0.6551
d560c2df6ac0,include,1517,0.6551
6901aca09410,include,1518,0.6551
7d8ed87235b7,include,1519,0.6551
3fdaa3e55eaa,include,1520,0.6551
53dd8876d667,include,1521,0.6551
b4407383d138,include,1522,0.6551
6d906faad0fa,include,1523,0.6551
fff4ed8e0e54,include,1524,0.6551
3fb509dd94e7,include,1525,0.6551
585676a57508,include,1526,0.6550
d7416dc8b0ab,include,1527,0.6550
77a91150eb51,include,1528,0.6550
4f4a7745d6fe,include,1529,0.6550
9629fc8c96a9,include,1530,0.6550
0c453b10db9f,include,1531,0.6550
82837bc5f6da,include,1532,0.6550
08fb77995e47,include,1533,0.6550
431564405296,include,1534,0.6550
13225a1ff601,include,1535,0.6550
da45453dbd1b,include,1536,0.6550
eedf4aad8fda,include,1537,0.6550
3fa0c7cade30,include,1538,0.6550
a72390704cc3,include,1539,0.6550
6762cfa351bc,include,1540,0.6550
1ca71f64f4b2,include,1541,0.6550
3eec00bafcdc,include,1542,0.6550
70f66487033f,include,1543,0.6550
1f56099ed216,include,1544,0.6550
d7a6984be5ea,include,1545,0.6550
6ef9789be25b,include,1546,0.6550
e1f9b132a50b,include,1547,0.6550
cfc22a0f0b6b,include,1548,0.6550
af684d963e45,include,1549,0.6550
f4128265a325,include,1550,0.6550
bb3e39b724b5,include,1551,0.6550
ae9ba4d7ab83,include,1552,0.6550
4f1e1b5ffa40,include,1553,0.6550
f01115e6fcf7,include,1554,0.6550
a3479b6cce2f,include,1555,0.6550
e57acf273a85,include,1556,0.6550
2cec53ded6db,include,1557,0.6550
c85acd6919d5,include,1558,0.6550
021f099278c3,include,1559,0.6549
185a10d2550a,include,1560,0.6549
d35f42199a93,include,1561,0.6549
0fcc59501da7,include,1562,0.6549
963ca4c12a61,include,1563,0.6549
958cc3a55539,include,1564,0.6549
ece886f4fbbd,include,1565,0.6549
88c074eaeff2,include,1566,0.6549
8010c906e654,include,1567,0.6549
61cf1e104b3b,include,1568,0.6549
82a8719fd734,include,1569,0.6549
7225d3d0bac7,include,1570,0.6549
7a16eea5653a,include,1571,0.6549
09b4bc210a8c,include,1572,0.6549
19d28cdcdfff,include,1573,0.6549
54120ab6aeb4,include,1574,0.6549
e84d37b28a96,include,1575,0.6549
7ad50e3f30ee,include,1576,0.6549
cbd99d9226f0,include,1577,0.6549
7c08dd35d2e5,include,1578,0.6549
4b9ba69dd880,include,1579,0.6549
34d9db5736ba,include,1580,0.6549
02d6237fcc8e,include,1581,0.6549
af45f323f9be,include,1582,0.6549
dcb3f7f3deb6,include,1583,0.6549
0af1a2719764,include,1584,0.6549
f7b9fc618725,include,1585,0.6549
c26d19a2b443,include,1586,0.6549
27db40cbbeff,include,1587,0.6549
5198ca213220,include,1588,0.6549
382ff99d3a9e,include,1589,0.6549
ac353828bbe2,include,1590,0.6549
85df658bbe8f,include,1591,0.6549
8bf92f8e1616,include,1592,0.6549
af5a43696934,include,1593,0.6548
5243bdb4aa73,include,1594,0.6548
6592549e5e15,include,1595,0.6548
8cb24a9cd194,include,1596,0.6548
5da944821ea1,include,1597,0.6548
87b27b8bb094,include,1598,0.6548
2a2368563f2e,include,1599,0.6548
1a1db419fc8c,include,1600,0.6548
d64caeafa697,include,1601,0.6548
03eb184b8142,include,1602,0.6548
f96b7eb14d34,include,1603,0.6548
9f70845f4068,include,1604,0.6548
d830bd5fd84b,include,1605,0.6548
2e212f18e159,include,1606,0.6548
6f1b03c4209a,include,1607,0.6548
1fd7549a8073,include,1608,0.6548
17c65f224b89,include,1609,0.6548
4e3a86adf293,include,1610,0.6548
430ead0ac4b9,include,1611,0.6548
ad316bda593f,include,1612,0.6548
f6abd7a9772b,include,1613,0.6548
80e2927c7aac,include,1614,0.6548
c22325ab4bfd,include,1615,0.6548
cad9914cf2e2,include,1616,0.6547
f4354428aebf,include,1617,0.6547
82293ff81c7c,include,1618,0.6547
6ad19dfae1b7,include,1619,0.6547
ff3cdd714a1e,include,1620,0.6547
82708d298ddd,include,1621,0.6547
853d4af0c903,include,1622,0.6547
922246f45932,include,1623,0.6547
7c1e2f9c73d7,include,1624,0.6547
ecca71a573ef,include,1625,0.6547
bd5a98f37c33,include,1626,0.6547
b23d05ab36fa,include,1627,0.6547
a4025c98e9d4,include,1628,0.6547
4eda153c208b,include,1629,0.6547
82dd51e6c2b9,include,1630,0.6547
6a9413f38468,include,1631,0.6547
434dc0275246,include,1632,0.6547
8e988d1ef35c,include,1633,0.6547
fd02bfd67f35,include,1634,0.6547
94ce236ac502,include,1635,0.6547
f3026ab82d82,include,1636,0.6547
5c33263b17fa,include,1637,0.6547
a0fc1b414433,include,1638,0.6547
688d1435f7a0,include,1639,0.6547
d591e8ee53c1,include,1640,0.6547
d2cb852c38b3,include,1641,0.6547
0043b64d4214,include,1642,0.6547
7fc84a132392,include,1643,0.6547
1f404579435a,include,1644,0.6547
2c9c2ad935da,include,1645,0.6547
4372262ad25f,include,1646,0.6547
d3ce487b889b,include,1647,0.6547
92ee9680ac87,include,1648,0.6547
b0c70f18a6eb,include,1649,0.6547
cf5c066bc27d,include,1650,0.6547
cf9049abcad1,include,1651,0.6547
a15537347cbb,include,1652,0.6547
351b5122b08d,include,1653,0.6547
fccd8514fc05,include,1654,0.6546
567c480b8475,include,1655,0.6546
ab8e6645a46d,include,1656,0.6546
c94ace0e1e02,include,1657,0.6546
19207dcbc742,include,1658,0.6546
d84f9c8bdc83,include,1659,0.6546
342ce43a11d1,include,1660,0.6546
1a6737a197c8,include,1661,0.6546
b2db03525f6b,include,1662,0.6546
c7e723b86ecc,include,1663,0.6546
7c50b7e7e779,include,1664,0.6546
b7e74c4d86c4,include,1665,0.6546
efb31bf19589,include,1666,0.6546
142fa7676c3d,include,1667,0.6546
3cc013044f30,include,1668,0.6546
e61bfeb95d4e,include,1669,0.6546
af0d65a6a300,include,1670,0.6546
75b1830ea62d,include,1671,0.6546
72243f4ac582,include,1672,0.6546
fde12c88c089,include,1673,0.6546
2c82af493007,include,1674,0.6546
dfae308afc40,include,1675,0.6546
d5ae35f1622f,include,1676,0.6546
6eea21331f28,include,1677,0.6546
50fee8e8484a,include,1678,0.6546
5373a2b6cd5e,include,1679,0.6546
9c917bac9dd3,include,1680,0.6546
89be77b9a9a4,include,1681,0.6546
25f4f9f7a0e8,include,1682,0.6546
7e997cc7e019,include,1683,0.6546
bdc70952a607,include,1684,0.6546
b957e66c3573,include,1685,0.6546
3e3b44db6637,include,1686,0.6546
754c4cb62645,include,1687,0.6546
5e36b794948f,include,1688,0.6546
cf6528563948,include,1689,0.6546
47df72c095dd,include,1690,0.6546
d0eb9ebfc116,include,1691,0.6546
99b0ff428d90,include,1692,0.6546
112c7ea80bee,include,1693,0.6546
3a64b1f387c0,include,1694,0.6546
ba9dc6b06399,include,1695,0.6546
44a69f8a2fda,include,1696,0.6546
95e85b1a40e2,include,1697,0.6546
e59436f891de,include,1698,0.6546
ec200d789145,include,1699,0.6545
31c8b6d2974d,include,1700,0.6545
b7f6452bd231,include,1701,0.6545
4014c07bc061,include,1702,0.6545
915e77db8361,include,1703,0.6545
02b31561bd84,include,1704,0.6545
68ae27696ee2,include,1705,0.6545
e66cb36e18ff,include,1706,0.6545
437af8ea4599,include,1707,0.6545
5f6ff1a8a691,include,1708,0.6545
eb87688e3863,include,1709,0.6545
e67c37b613f5,include,1710,0.6545
2b8bcdd923a1,include,1711,0.6545
d6356bf5a8a9,include,1712,0.6545
25ed49858824,include,1713,0.6545
a2c0d9c263b3,include,1714,0.6545
0334f3163d3c,include,1715,0.6545
f0b240064e3c,include,1716,0.6545
73db100f00bb,include,1717,0.6545
5f3d1421cca3,include,1718,0.6545
8b9e92a06fef,include,1719,0.6545
95bdd4ebaccb,include,1720,0.6545
5908292a7a0d,include,1721,0.6545
275052549dcd,include,1722,0.6545
d8d67a38c9ab,include,1723,0.6545
7d3e1c40ce3f,include,1724,0.6545
3fba1fb09d1d,include,1725,0.6545
b7fff1a29c63,include,1726,0.6545
2be6c71c7a00,include,1727,0.6545
c4184426e2d3,include,1728,0.6545
67e140e9d88b,include,1729,0.6545
6c47b44ef481,include,1730,0.6545
764a7ce060c3,include,1731,0.6545
330e8dd0e0d4,include,1732,0.6545
b5b22148a209,include,1733,0.6545
971239e7860e,include,1734,0.6545
18f2c3e90dae,include,1735,0.6545
7ac6b422b746,include,1736,0.6545
18576953500c,include,1737,0.6545
f090b29a4ab3,include,1738,0.6545
f058d35a5f35,include,1739,0.6545
be40b988351f,include,1740,0.6545
61c187a79d73,include,1741,0.6545
d07bf0de088b,include,1742,0.6545
3f5bc46bda0a,include,1743,0.6545
e499edf414e2,include,1744,0.6545
1929603dd37a,include,1745,0.6544
38169ac72400,include,1746,0.6544
061e8bf5bc58,include,1747,0.6544
70db7e68befd,include,1748,0.6544
ac3b5ed500f2,include,1749,0.6544
dc9165341ed3,include,1750,0.6544
0ab4724fd60f,include,1751,0.6544
c4ddd4e786ee,include,1752,0.6544
ca0a2c966322,include,1753,0.6544
1b6432d04de0,include,1754,0.6544
2d94d3af6c3a,include,1755,0.6544
5daee71fb5e1,include,1756,0.6544
5fc495fe2669,include,1757,0.6544
a08a1c029fcb,include,1758,0.6544
63051e8efd2f,include,1759,0.6544
9d9e8d93d1af,include,1760,0.6544
5beb1712456c,include,1761,0.6544
7cc5b931df3d,include,1762,0.6544
fb276a1ffe6c,include,1763,0.6544
58255a122b2a,include,1764,0.6544
5ab77e03ac9c,include,1765,0.6544
e11c6b7278cc,include,1766,0.6544
f537384ed614,include,1767,0.6544
670ee53771f2,include,1768,0.6544
f3fef9d7c4c9,include,1769,0.6544
b72050ccbfa3,include,1770,0.6544
329ff4b39d6b,include,1771,0.6544
db59573ae9f7,include,1772,0.6544
130e57f7f90b,include,1773,0.6544
1640fa45e960,include,1774,0.6544
e4cdb94feef9,include,1775,0.6544
c4827b5793db,include,1776,0.6544
f2fd01ba717f,include,1777,0.6544
43d9f750d97b,include,1778,0.6544
2d2ba042d210,include,1779,0.6544
334a20df9227,include,1780,0.6544
25dc60c43aab,include,1781,0.6544
ac7046a42b71,include,1782,0.6544
b3054b3a07e8,include,1783,0.6544
a39835d7198e,include,1784,0.6544
3654a468b88e,include,1785,0.6544
50048cf54a47,include,1786,0.6544
d717d7f7f779,include,1787,0.6544
10a26ee296f3,include,1788,0.6544
b81160eafc3c,include,1789,0.6544
82a3a295b509,include,1790,0.6544
01a3e2db54df,include,1791,0.6544
d74d26aefcdf,include,1792,0.6544
4a60a981fbbb,include,1793,0.6544
dc03bda6f16c,include,1794,0.6544
91ff4ce120da,include,1795,0.6544
654c2fc8e80e,include,1796,0.6543
92a36510d022,include,1797,0.6543
81f88e818b33,include,1798,0.6543
4a14cafe98f3,include,1799,0.6543
4821d6775c52,include,1800,0.6543
8631e3102a46,include,1801,0.6543
4b7ab0b6cfc3,include,1802,0.6543
8be2064be3ef,include,1803,0.6543
cf2e6ec7af75,include,1804,0.6543
b5617bc0e421,include,1805,0.6543
e28a4e8cab10,include,1806,0.6543
b7b5b894dcb3,include,1807,0.6543
b4a45b3e5887,include,1808,0.6543
32f301a05d5f,include,1809,0.6543
c94ec3a9d152,include,1810,0.6543
39f7cfc47f18,include,1811,0.6543
e04e878032f7,include,1812,0.6543
9bfc97970d2f,include,1813,0.6543
c79871e34c5b,include,1814,0.6543
eece8c6d5d42,include,1815,0.6543
c4ef1e560f22,include,1816,0.6543
647f1186df1e,include,1817,0.6543
7a6e54fc0187,include,1818,0.6543
0ae8079263db,include,1819,0.6543
5044f0daf876,include,1820,0.6543
774d2b8eb9f8,include,1821,0.6543
a0fc3067a1db,include,1822,0.6543
179acc5a57ef,include,1823,0.6543
d1fbe698d14d,include,1824,0.6543
cd757f23905e,include,1825,0.6543
e08e212e4778,include,1826,0.6543
0113fbe5c06a,include,1827,0.6543
dc95728f26b5,include,1828,0.6543
c0396cc9b903,include,1829,0.6543
2b409123b32a,include,1830,0.6543
53c18f7c3573,include,1831,0.6543
5892fcbe7429,include,1832,0.6543
5fe078666026,include,1833,0.6543
2219ffcd174b,include,1834,0.6543
45c939c820f4,include,1835,0.6543
0f028fff3500,include,1836,0.6543
0608ad48d5b8,include,1837,0.6543
0d5dd0fbd892,include,1838,0.6543
90c55cffbb52,include,1839,0.6543
ba4e2f79808b,include,1840,0.6543
64ed184f01cc,include,1841,0.6543
8270c0d32bd8,include,1842,0.6543
ecf87b73ad49,include,1843,0.6543
d3466b540045,include,1844,0.6543
10b787578440,include,1845,0.6543
15d2e6e46248,include,1846,0.6543
6ce8c38fcabf,include,1847,0.6543
45b3f3ec1ca8,include,1848,0.6543
8887bd47415f,include,1849,0.6543
f80fc2ca086c,include,1850,0.6543
a3dbd02be134,include,1851,0.6542
38601ae493e8,include,1852,0.6542
df5f986af39a,include,1853,0.6542
624aec9ce342,include,1854,0.6542
c4f50a6789cb,include,1855,0.6542
ecfd9a7751e5,include,1856,0.6542
b54a8c0b0e26,include,1857,0.6542
33d74609cfbc,include,1858,0.6542
a279b41fced4,include,1859,0.6542
0c3a103dd45c,include,1860,0.6542
a704eb93a86a,include,1861,0.6542
4d14c3378384,include,1862,0.6542
deffd1a9777c,include,1863,0.6542
261295f1b35c,include,1864,0.6542
24d3be2de2b2,include,1865,0.6542
b95be8a32868,include,1866,0.6542
b509d01cbef8,include,1867,0.6542
a25acd0f39a7,include,1868,0.6542
b723951037cd,include,1869,0.6542
4018b4409ee2,include,1870,0.6542
13ea78bc83b6,include,1871,0.6542
e2d4224a530f,include,1872,0.6542
4513b7aef1d3,include,1873,0.6542
3018a4c760ba,include,1874,0.6542
6d451164e3e1,include,1875,0.6542
bcb899b5a3e5,include,1876,0.6542
38075c0818cd,include,1877,0.6542
b7a7867663be,include,1878,0.6541
c2acde9f5bf9,include,1879,0.6541
a82fa7ee18e1,include,1880,0.6541
d6f11111a0cb,include,1881,0.6541
9b456bd4357a,include,1882,0.6541
28040c35f224,include,1883,0.6541
3751a9842233,include,1884,0.6541
b262ee7651aa,include,1885,0.6541
9e79a3ba95a4,include,1886,0.6541
cfff958ed68f,include,1887,0.6541
e87be1d617fb,include,1888,0.6541
ac83fdc2badc,include,1889,0.6541
97469b33024d,include,1890,0.6541
af97b3036cf8,include,1891,0.6541
c81246264624,include,1892,0.6541
fda8d7abd47c,include,1893,0.6541
fcff116a6cd1,include,1894,0.6541
d75dc8967f30,include,1895,0.6541
4a063cd54207,include,1896,0.6541
81f8921daa1a,include,1897,0.6541
03b4e9c0304b,include,1898,0.6541
09c9e8935e0a,include,1899,0.6541
7b141648ca88,include,1900,0.6541
5ff6e659d40c,include,1901,0.6541
322b79a1d866,include,1902,0.6541
5bfc56f4121f,include,1903,0.6541
74fb7ef0bebe,include,1904,0.6541
8a9629b30eed,include,1905,0.6541
a2ff0fd96be0,include,1906,0.6541
b9c9421b1670,include,1907,0.6541
bd4cd0ef96fb,include,1908,0.6541
bdd2c3e97bee,include,1909,0.6541
c105c8df3d91,include,1910,0.6541
44f913a87112,include,1911,0.6541
952f95262a62,include,1912,0.6541
14e56c25a362,include,1913,0.6541
a3f8678eb70a,include,1914,0.6541
8d9fbaf6510b,include,1915,0.6541
1fcb89146bc4,include,1916,0.6541
40ee764aa129,include,1917,0.6541
8648ed0885fc,include,1918,0.6541
651f11d727a7,include,1919,0.6541
929a56946fcd,include,1920,0.6541
8850d0a64a72,include,1921,0.6540
a5c56650514b,include,1922,0.6540
59b054c47fd6,include,1923,0.6540
7ee888035455,include,1924,0.6540
ae9e295879e9,include,1925,0.6540
1e31fdf5d1eb,include,1926,0.6540
c52bf2cc7f61,include,1927,0.6540
143e3b416d8e,include,1928,0.6540
cce85b38b0e0,include,1929,0.6540
faee5c4e60c9,include,1930,0.6540
fcf273e5822b,include,1931,0.6540
71ed62112b8d,include,1932,0.6540
05a35224ccae,include,1933,0.6540
17229c637aaf,include,1934,0.6540
848ea738d888,include,1935,0.6540
667cbcfe5d35,include,1936,0.6540
5184c3198566,include,1937,0.6540
25bc141b3ceb,include,1938,0.6540
46ac0f46b6d7,include,1939,0.6540
b09a12aeadc5,include,1940,0.6540
3bb4e9941d7b,include,1941,0.6540
0f3ca610014e,include,1942,0.6540
34f634df90df,include,1943,0.6540
88c8977d7744,include,1944,0.6540
9ae0aa0c8b6b,include,1945,0.6540
72b919d2c4c3,include,1946,0.6540
f82058bedaed,include,1947,0.6540
b0d2e8fb3d53,include,1948,0.6540
e8518812ed76,include,1949,0.6540
de46c1190565,include,1950,0.6540
dd027f6961f2,include,1951,0.6540
4865581a0ee7,include,1952,0.6540
4a76acf5e734,include,1953,0.6539
c5f3fb47d0f6,include,1954,0.6539
1fd2e26fb91a,include,1955,0.6539
99aea79cc746,include,1956,0.6539
ec4ac46fa37c,include,1957,0.6539
15a644f7cf82,include,1958,0.6539
b1f2f3697ca9,include,1959,0.6539
9c746a72c2a1,include,1960,0.6539
4f8e9abd9430,include,1961,0.6539
c449a89a5469,include,1962,0.6539
dda6a6312022,include,1963,0.6539
ef9beb7877bb,include,1964,0.6539
da10e6e36c8d,include,1965,0.6539
1893f80d53de,include,1966,0.6539
0779652538e2,include,1967,0.6539
26a4e5bc63ca,include,1968,0.6539
d0ac29fc70c0,include,1969,0.6539
cc6a0fa23459,include,1970,0.6539
9e2541ea9e9f,include,1971,0.6539
416051207893,include,1972,0.6539
57d9391fa871,include,1973,0.6539
70b67a5b65e4,include,1974,0.6539
8db54fb22687,include,1975,0.6539
6952e33d189b,include,1976,0.6539
72f1a97235f8,include,1977,0.6539
7a8fde9b8d0d,include,1978,0.6539
f9a4ea0df88e,include,1979,0.6539
035324b7ec03,include,1980,0.6539
49f7bc1cf5cf,include,1981,0.6539
1c18fdd259be,include,1982,0.6539
a5362de45b60,include,1983,0.6539
9866ca62fddf,include,1984,0.6539
d1d94604a9f6,include,1985,0.6538
53c5a4fbdd7d,include,1986,0.6538
eaf76b4fccfb,include,1987,0.6538
d58ce846cbcc,include,1988,0.6538
816c28928d11,include,1989,0.6538
eeed680ba5df,include,1990,0.6538
fe3ce2db6f61,include,1991,0.6538
f4d1943adfbc,include,1992,0.6538
8fc35690e0bc,include,1993,0.6538
ce2996e170ee,include,1994,0.6538
5648190431a4,include,1995,0.6538
16036d075a0e,include,1996,0.6538
268c8608d394,include,1997,0.6538
f6fe5e73389f,include,1998,0.6538
ae3214daf9c0,include,1999,0.6538
c08d2dc05c7e,include,2000,0.6538
0525be4c60fb,include,2001,0.6538
536b57244d9f,include,2002,0.6538
3c24069824a2,include,2003,0.6538
26bd44dc65e2,include,2004,0.6538
f6a29ac446a7,include,2005,0.6538
e4fac63c2283,include,2006,0.6538
c151d7063055,include,2007,0.6538
f99d72e29731,include,2008,0.6538
e84ac6847216,include,2009,0.6538
ea5089128e6b,include,2010,0.6538
42929f9e84bf,include,2011,0.6538
b274d645bb6b,include,2012,0.6538
064c07cd920d,include,2013,0.6538
d4d98085dcc4,include,2014,0.6538
416ef4a162ad,include,2015,0.6538
35f4c73d8c8d,include,2016,0.6538
4ae9c89aa263,include,2017,0.6538
dbe897aaf668,include,2018,0.6538
4798a3b70dd2,include,2019,0.6538
00645b09d39a,include,2020,0.6538
eb5e8add8ef4,include,2021,0.6538
4b5649d81466,include,2022,0.6538
2c08f167eefd,include,2023,0.6538
c80b56b651e0,include,2024,0.6538
f9141fada31b,include,2025,0.6538
a48abf25aaca,include,2026,0.6538
f4382aa0c442,include,2027,0.6538
6bb2d0745bbd,include,2028,0.6538
67c4b369f8fb,include,2029,0.6537
add65b608763,include,2030,0.6537
6e487b58681c,include,2031,0.6537
38dcd03ddefa,include,2032,0.6537
66f84d151754,include,2033,0.6537
06bce7947f65,include,2034,0.6537
8d743aa4ce61,include,2035,0.6537
f5e40640d9f9,include,2036,0.6537
9105b7dc6da8,include,2037,0.6537
6b2faf1b44be,include,2038,0.6537
6ce42c711e13,include,2039,0.6537
ee842dc07f1e,include,2040,0.6537
79d5a17ef8bd,include,2041,0.6537
cee7251ec943,include,2042,0.6537
4ba77737095e,include,2043,0.6537
b83c2511efb8,include,2044,0.6537
dcbf87e78fb1,include,2045,0.6537
a297612feb57,include,2046,0.6537
b2cc85a6587a,include,2047,0.6537
ce060a15d325,include,2048,0.6537
42115e34b176,include,2049,0.6537
5753d0ab65f7,include,2050,0.6537
785cff4dbd07,include,2051,0.6537
6e39c2d1ab16,include,2052,0.6537
b00a37a6d123,include,2053,0.6537
1ddafba50315,include,2054,0.6537
8c45bb59677d,include,2055,0.6537
e4c084c0c4af,include,2056,0.6537
8fdc06d8fa02,include,2057,0.6537
3334b53c69a8,include,2058,0.6537
c2870fb9e3f5,include,2059,0.6537
51ad57fac1ee,include,2060,0.6537
916504439e5c,include,2061,0.6537
6a2a193d5966,include,2062,0.6537
d75164fafb82,include,2063,0.6537
b87ae3696db5,include,2064,0.6537
69af90c467be,include,2065,0.6537
83cb37fc4b65,include,2066,0.6536
716c1762cc94,include,2067,0.6536
e894265c2968,include,2068,0.6536
8bab413e1a62,include,2069,0.6536
f1e8fbd73440,include,2070,0.6536
48b7d8d88f11,include,2071,0.6536
8125642d9f68,include,2072,0.6536
85a5a7a6bb94,include,2073,0.6536
c64928ef49e7,include,2074,0.6536
c261159efd06,include,2075,0.6536
5fc77fb6e5f8,include,2076,0.6536
757227703e3d,include,2077,0.6536
59429c69af88,include,2078,0.6536
69ac55f53282,include,2079,0.6536
3b70b1948321,include,2080,0.6536
d63e5d8b0494,include,2081,0.6536
b165b5d46a5d,include,2082,0.6536
a8521b15552c,include,2083,0.6536
709eee39df31,include,2084,0.6536
fac5c4f89d99,include,2085,0.6536
6e9b9da9ed80,include,2086,0.6536
5d2ca51e65d8,include,2087,0.6536
fa651ada53bd,include,2088,0.6536
64c63a33ba01,include,2089,0.6536
a2ed6895af61,include,2090,0.6536
4ea6a89a1a0b,include,2091,0.6536
07aaaf32d1a6,include,2092,0.6536
81d5d2c66761,include,2093,0.6536
c29cf62b7299,include,2094,0.6536
448bc765c2d0,include,2095,0.6536
ac936695f2cd,include,2096,0.6536
3fbbc041ef08,include,2097,0.6536
bfd3458cc95c,include,2098,0.6536
0ab3e02692c8,include,2099,0.6536
93977b15a760,include,2100,0.6536
96f5853ab804,include,2101,0.6536
d58b67885cf6,include,2102,0.6536
4bbb982a8c8d,include,2103,0.6536
392ef02d3f59,include,2104,0.6536
1283268c0744,include,2105,0.6536
2004cd587678,include,2106,0.6536
7fb374a75ac7,include,2107,0.6536
51d58153cf1f,include,2108,0.6536
6ae6f9e3fd3c,include,2109,0.6536
eabdbadcadd0,include,2110,0.6536
60a212dbae8d,include,2111,0.6536
abb2840dff60,include,2112,0.6536
fc69d166e936,include,2113,0.6536
595b69206215,include,2114,0.6536
b333021bb9b8,include,2115,0.6535
2bcea2efd785,include,2116,0.6535
2a30634a164e,include,2117,0.6535
b8689579f4e9,include,2118,0.6535
aa58cd2a6c6c,include,2119,0.6535
1974114a3511,include,2120,0.6535
353f305d5ce8,include,2121,0.6535
166e6b2e7658,include,2122,0.6535
0c123190f3c6,include,2123,0.6535
2fafb66149df,include,2124,0.6535
9e426831f111,include,2125,0.6535
51122195aa21,include,2126,0.6535
661877e3f7b1,include,2127,0.6535
5af53dab5a57,include,2128,0.6535
04df52997ce2,include,2129,0.6535
b76e5564c461,include,2130,0.6535
f9e7bbf27eba,include,2131,0.6535
53563fc348ce,include,2132,0.6535
8945f766599d,include,2133,0.6535
ad2e8f593981,include,2134,0.6535
84d0ac9c9ecd,include,2135,0.6535
59fe30888c39,include,2136,0.6535
1455b748b300,include,2137,0.6535
3889878de773,include,2138,0.6535
4216193d665c,include,2139,0.6535
5592452b3c4d,include,2140,0.6535
25a0822eceff,include,2141,0.6535
08f334ce0e4a,include,2142,0.6535
8fbe8569b828,include,2143,0.6535
fca3788a3b0c,include,2144,0.6535
5b1f302ad470,include,2145,0.6535
2f22ca7eee67,include,2146,0.6535
84119aa8fef1,include,2147,0.6535
7aa1b9e404ff,include,2148,0.6535
6a4d2e0a0cdf,include,2149,0.6534
4b91108af5d2,include,2150,0.6534
7e0554b6aeee,include,2151,0.6534
a38580162b81,include,2152,0.6534
3af2f0129818,include,2153,0.6534
cd4f9d5ca17e,include,2154,0.6534
682c38c4d663,include,2155,0.6534
c2b35b800039,include,2156,0.6534
d63b38e5c629,include,2157,0.6534
840dfd1b1832,include,2158,0.6534
00b878c40b7a,include,2159,0.6534
61da787dda7e,include,2160,0.6534
47afd6b2a437,include,2161,0.6534
9cf3bc1ab77f,include,2162,0.6534
ea43c9a43943,include,2163,0.6534
9d22e2dc2197,include,2164,0.6534
2a5efc7b8178,include,2165,0.6534
b603295cb031,include,2166,0.6534
14272d565814,include,2167,0.6534
9d47ed85632c,include,2168,0.6534
f86f7e12947b,include,2169,0.6534
2ba79df38721,include,2170,0.6534
691c6b5c54df,include,2171,0.6534
358cfbd9c4a7,include,2172,0.6534
95ecfc14e0ed,include,2173,0.6534
2e71f6f54b8b,include,2174,0.6534
3816310ee996,include,2175,0.6534
ea881b692ae5,include,2176,0.6534
b6a54aee21f5,include,2177,0.6534
57294220386e,include,2178,0.6534
c2cfd5651210,include,2179,0.6534
8022993f9403,include,2180,0.6534
e8b6711068f0,include,2181,0.6534
de2215e7093e,include,2182,0.6534
a3520ae42613,include,2183,0.6534
e7a389fae14b,include,2184,0.6534
c004dd639e47,include,2185,0.6534
3f371d854702,include,2186,0.6534
d3fd0f333497,include,2187,0.6534
435c28b1ff74,include,2188,0.6534
39800f68df3b,include,2189,0.6534
2498054dfda5,include,2190,0.6534
f5734acb5292,include,2191,0.6534
efb19aff6d01,include,2192,0.6534
4cccea11b6fb,include,2193,0.6534
d2443d811a6e,include,2194,0.6534
f3cb59fe38ac,include,2195,0.6534
8c7c6fbed6c5,include,2196,0.6534
f478cc9e44a3,include,2197,0.6534
254a43018f94,include,2198,0.6534
527724b0372c,include,2199,0.6534
30e9f9c06b15,include,2200,0.6533
e3a9c22df0a6,include,2201,0.6533
0e07f27e1d0c,include,2202,0.6533
b854763516fb,include,2203,0.6533
3ba6c8c1e944,include,2204,0.6533
43ba59107aae,include,2205,0.6533
3c41e6457d80,include,2206,0.6533
65d7a1c93561,include,2207,0.6533
8ecd8b519440,include,2208,0.6533
41a852fada38,include,2209,0.6533
7e2ee984db52,include,2210,0.6533
2eefb7cd4ee7,include,2211,0.6533
4350e1cd1404,include,2212,0.6533
19fe97605b27,include,2213,0.6533
5c858255d90a,include,2214,0.6533
3521e80af9c0,include,2215,0.6533
22432791f9c5,include,2216,0.6533
f6ab40cd1517,include,2217,0.6533
36571aff00dc,include,2218,0.6533
087a3c017e84,include,2219,0.6533
2f672eed4ea2,include,2220,0.6533
fd38a2c0d188,include,2221,0.6533
b7d3f73204de,include,2222,0.6533
885ebde45ec5,include,2223,0.6533
150432bb3fde,include,2224,0.6533
ef54147ad544,include,2225,0.6533
9b769a728102,include,2226,0.6533
9bce40f9209f,include,2227,0.6533
c9578f7f0012,include,2228,0.6533
87d878dc990b,include,2229,0.6533
34b705adbe47,include,2230,0.6533
15ea0cc094a3,include,2231,0.6533
c324e778d24f,include,2232,0.6533
007057b05182,include,2233,0.6533
639a7acc8bbc,include,2234,0.6533
f61d14d84fd5,include,2235,0.6533
